draftYear,categoryID,lastName,firstName,position,shootsCatches,heightIn,weightLbs,lastClub,lastLeague,birthDate,birthCity,birthStateProvince,birthCountry,midtermRank,finalRank
2010,1,Linell,Danny,LW,R,67,170,,,1992-09-04,Great Neck,NY,USA,197,
2010,1,Krause,Adam,C,R,74,190,,,1991-09-12,Hermantown,MN,USA,199,
2010,1,Marshall,Benjamin,D,L,69,170,Mahtomedi,HIGH-MN,1992-08-30,St. Paul,MN,USA,201,
2010,1,Sulmonte,Rudy,RW,R,68,171,,,1992-02-17,Woodhaven,NY,USA,202,
2010,1,Polasek,Adam,D,L,75,213,PEI,QMJHL,1991-07-12,Ostrava,,CZE,203,
2010,1,Caldwell,John,D,L,75,205,,,1991-09-21,Charlestown,MA,USA,204,
2010,1,Czinder,Nick,RW,R,77,225,,,1992-06-12,Laguna,CA,USA,207,
2010,1,Porowski,Mitch,LW,L,76,212,,,1991-12-21,Ottawa,ON,CAN,208,
2010,2,Granlund,Mikael,C,L,70,183,HIFK,FINLAND,1992-02-26,Oulu,,FIN,1,1
2010,2,Tarasenko,Vladimir,RW,L,72,202,Novosibirsk,RUSSIA,1991-12-13,Yaroslavl,,RUS,2,2
2010,2,Kuznetsov,Evgeny,RW,L,75,198,Chelyabinsk,RUSSIA,1992-05-19,Chelyabinsk,,RUS,4,3
2010,2,Jarnkrok,Calle,C,R,71,174,Brynas,SWEDEN,1991-09-25,Gavle,,SWE,21,4
2010,2,Rensfeldt,Ludvig,C,L,75,201,Brynas Jr.,SWEDEN-JR.,1992-01-29,Gavle,,SWE,5,5
2010,2,Kitsyn,Maxim,LW,R,75,209,Novokuznetsk,RUSSIA,1991-12-24,Novokuznetsk,,RUS,3,6
2010,2,Lindberg,Oscar,C,L,73,194,Skelleftea Jr.,SWEDEN-JR.,1991-10-29,Skelleftea,,SWE,6,7
2010,2,Kuhnhackl,Tom,RW,L,74,190,Landshut Cann.,GERMAN-2,1992-01-21,Landshut,,DEU,10,8
2010,2,Marincin,Martin,D,L,76,209,Slovakia U20,SLOVAKIA,1992-02-18,"Kosice, Slovakia",,SVK,11,10
2010,2,Nemeth,Patrik,D,L,76,220,AIK Jr.,SWEDEN-JR.,1992-02-08,Stockholm,,SWE,13,11
2010,2,Marchenko,Alexei,D,R,74,212,CSKA,RUSSIA,1992-01-02,Moscow,,RUS,18,12
2010,2,Donskoi,Joonas,RW,R,72,187,Karpat Jr.,Finland Jr.,1992-04-13,Raahe,,FIN,14,14
2010,2,Johansson,Jonathan,C,L,76,207,,,1991-06-30,Gothenburg,,SWE,8,15
2010,2,Pulkkinen,Teemu,RW,R,71,187,Jokerit,FINLAND,1992-01-02,Vantaa,,FIN,17,17
2010,2,Ohman,Victor,LW,L,73,202,,,1992-04-07,Malmo,,SWE,38,18
2010,2,Gusev,Nikita,LW,R,71,180,CSKA 2,RUSSIA-JR.,1992-07-08,Moscow,,RUS,30,19
2010,2,Salmivirta,Mikael,C,L,73,183,,,1992-02-08,Helsinki,,FIN,26,20
2010,2,Granberg,Petter,D,R,75,205,Skelleftea Jr.,SWEDEN-JR.,1992-08-27,Gallivare,,SWE,,21
2010,2,Barbashev,Sergei,RW,R,72,187,DYNAMO-ALTAY BARNAUL,RUSSIA-2,1992-07-26,Moscow,,RUS,29,22
2010,2,Hofflin,Mirko,C,L,72,176,Mannheim Jr.,GERMAN-JR.,1992-06-18,Freiburg,,DEU,23,23
2010,2,Cehlin,Patrick,RW,R,71,176,Djurgarden,SWEDEN,1991-07-27,Huddinge,,SWE,19,25
2010,2,Wannstrom,Sebastian,RW,R,73,180,Brynas Jr.,SWEDEN-JR.,1991-03-03,Gavle,,SWE,54,27
2010,2,Alm,Johan,D,L,75,209,,,1992-01-28,Skelleftea,,SWE,15,28
2010,2,Ottosson,Sebastian,C,R,72,194,,,1992-02-07,Karlskrona,,SWE,20,30
2010,2,Panarin,Artem,LW,R,71,169,NY RANGERS,NHL,1991-10-30,Korkino,,RUS,,32
2010,2,Fasth,Jesper,RW,R,72,180,HV 71 Jr.,SWEDEN-JR.,1991-12-02,Nassjo,,SWE,71,33
2010,2,Larsson,Johan,LW,L,72,202,Brynas Jr.,SWEDEN-JR.,1992-07-25,Lau,,SWE,22,34
2010,2,Heed,Tim,D,R,72,190,Sodertalje,SWEDEN,1991-01-27,Gothenburg,,SWE,50,35
2010,2,Filippi,Tomas,RW,L,73,207,LIBEREC,CZECHIA,1992-05-04,Rychnov,,CZE,27,36
2010,2,Nordstrom,Joakim,C,L,74,205,AIK Jr.,SWEDEN-JR.,1992-02-25,Stockholm,,SWE,44,37
2010,2,Neher,Lars,LW,L,69,165,,,1992-03-30,,,CHE,36,38
2010,2,Alshevsky,Yaroslav,LW,L,72,180,BARS KAZAN,RUSSIA-2,1991-05-09,,,RUS,,39
2010,2,Thorell,Erik,LW,L,70,185,FROLUNDA,SWEDEN,1992-03-03,Karlstad,,SWE,33,40
2010,2,Kulikov,Pavel,C,L,73,194,,,1992-01-14,Nizhnekamsk,,RUS,16,42
2010,2,Cingel,Lukas,LW,L,74,194,BRNO,CZECHIA,1992-06-10,Zilina,,SVK,31,43
2010,2,Hari,Janos,C,L,69,170,FEHERVAR,AUSTRIA,1992-05-03,Budapest,,HUN,52,44
2010,2,Simcak,Dominik,C,L,72,187,,,1992-05-05,,,SVK,41,45
2010,2,Gunnarsson,Daniel,D,R,76,205,Lulea,SWEDEN,1992-04-15,Koping,,SWE,69,46
2010,2,Dahlstrom,Andreas,C,L,71,176,AIK,SWEDEN-2,1991-06-22,Huddinge,,SWE,24,47
2010,2,Voronin,Artyom,C,L,73,205,AKM TULA REGION,RUSSIA-2,1991-07-22,Moskva,,RUS,43,48
2010,2,Rohdin,Joachim,LW,R,72,202,K-ESPOO,FINLAND,1991-10-03,Gavle,,SWE,32,49
2010,2,Kulemin,Vyacheslav,RW,L,73,198,,,1990-06-14,Noginsk,,RUS,42,50
2010,2,Krejci,Daniel,D,L,74,189,,,1992-04-27,Prague,,CZE,47,51
2010,2,Elsner,David,LW,L,72,187,Landshut Cann.,GERMAN-2,1992-03-22,Landshut,,DEU,56,52
2010,2,Blidstrand,Ricard,D,L,74,209,AIK Jr.,SWEDEN-JR.,1992-04-20,Stockholm,,SWE,58,53
2010,2,Lof,Simon,D,R,74,185,,,1991-03-13,Gavle,,SWE,70,54
2010,2,Hakanpaa,Jani,D,R,79,222,Kiekko-Vantaa Jr.,FINLAND JR-2,1992-03-31,Kirkkonummi,,FIN,,55
2010,2,Kiselevich,Bogdan,D,L,72,207,YAROSLAVL,RUSSIA,1990-02-14,,,RUS,86,56
2010,2,Rautiainen,Teemu,LW,L,69,165,HPK,FINLAND,1992-03-13,Nurmijarvi,,FIN,72,57
2010,2,Zamorsky,Petr,D,R,71,190,PLZEN,CZECHIA,1992-08-03,Zlin,,CZE,49,58
2010,2,Nikontsev,Anatoli,RW,L,73,194,,,1990-06-25,Sverdlovsk,,RUS,82,59
2010,2,Laakso,Aleksi,D,L,71,187,K-ESPOO,FINLAND,1990-03-16,Seinajoki,,FIN,39,60
2010,2,Keil,Bernhard,LW,R,73,205,,,1992-01-21,Amberg,,DEU,,62
2010,2,Stromberg,Arvid,RW,L,71,189,,,1991-06-30,Stockholm,,SWE,,64
2010,2,Svedberg,Viktor,D,L,80,232,PUSTERTAL,AUSTRIA,1991-05-24,Gothenburg,,SWE,76,65
2010,2,Petro,Juraj,LW,L,73,185,,,1991-10-12,Banská Bystrica,,SVK,65,66
2010,2,Eronen,Teemu,D,L,71,187,Jokerit,FINLAND,1990-11-22,Vantaa,,FIN,84,67
2010,2,Jorg,Mauro,LW,L,72,202,Lugano,SWISS,1990-04-29,Chur,,CHE,63,68
2010,2,Koren,Gal,LW,L,74,189,,,1992-01-16,Ljubljana,,SVN,45,69
2010,2,Bocharov,Stanislav,RW,L,71,205,BARYS ASTANA,RUSSIA,1991-06-20,Kazan,,RUS,87,70
2010,2,Berezin,Maxim,D,L,75,224,TOGLIATTI,RUSSIA,1991-01-29,Izhevsk,,RUS,,71
2010,2,Andersson,Nils,D,R,74,183,,,1991-10-15,Umea,,SWE,51,72
2010,2,Kozak,Lukas,D,L,74,194,BANSKA BYSTRICA,SLOVAKIA,1991-10-29,Martin,,SVK,,73
2010,2,Racuk,Marek,RW,L,76,218,,,1992-06-02,Teplice,,CZE,68,75
2010,2,Huhtala,Santtu,C,L,70,165,,,1992-03-15,Turku,,FIN,59,76
2010,2,Burdasov,Anton,LW,L,74,213,BARYS ASTANA,RUSSIA,1991-05-09,Chelyabinsk,,RUS,78,77
2010,2,Bittner,Dominik,D,R,72,196,MUNCHEN,GERMANY,1992-06-10,Weilheim,,DEU,35,78
2010,2,Geering,Patrik,D,L,71,198,ZURICH,SWISS,1990-02-12,Zurich,,CHE,97,79
2010,2,Astrom,Emanuel,RW,R,76,220,,,1991-10-04,Gothenburg,,SWE,95,80
2010,2,Urakcheyev,Marat,,L,71,183,,,1990-05-28,,,RUS,,81
2010,2,Rask,Joonas,LW,R,71,191,Ilves,FINLAND,1990-03-24,Savonlinna,,FIN,121,82
2010,2,Bukarts,Roberts,LW,R,71,185,VITKOVICE,CZECHIA,1990-06-27,Jurmala,,LVA,,83
2010,2,Jensen Aabo,Jesper,D,L,73,194,KLAGENFURT,AUSTRIA,1991-07-30,Rodovre,,DNK,91,84
2010,2,Christensen,Jannick,D,L,73,202,,,1992-01-04,Esbjerg,,DNK,,85
2010,2,Olden,Sondre,LW,L,76,192,Modo Jr.,SWEDEN-JR.,1992-08-29,Oslo,,NOR,88,86
2010,2,Lebedev,Kirill,LW,L,73,202,,,1991-10-01,Magnitogorsk,,RUS,,87
2010,2,Pock,Markus,LW,L,73,180,,,1992-01-15,Klagenfurt,,AUT,90,88
2010,2,Stoop,Lukas,D,R,72,190,,,1990-03-01,Zurich,,CHE,76,89
2010,2,Tuominen,Henri,C,L,76,198,,,1991-09-10,Turku,,FIN,,91
2010,2,Halinen,Petteri,C,L,75,200,,,1992-04-08,Espoo,,FIN,34,92
2010,2,Tochitsky,Nikita,C,L,75,190,,,1991-08-17,St. Petersburg,,RUS,,93
2010,2,Ataev,Alexander,D,L,71,183,,,1992-02-17,,,RUS,99,94
2010,2,Brodin,Daniel,RW,R,73,187,Djurgarden,SWEDEN,1990-02-09,Tyreso,,SWE,40,95
2010,2,Pavlik,Filip,D,L,72,205,MLADA BOLESLAV,CZECHIA,1992-07-20,Trebic,,CZE,,97
2010,2,Kuznetsov,Alexander,C,L,72,198,,,1992-03-11,Moscow,,RUS,53,98
2010,2,Jonsson,Marcus,RW,R,72,205,,,1991-12-29,Umea,,SWE,,99
2010,2,Keranen,Michael,LW,L,70,158,,,1990-01-04,Stockholm,,SWE,,102
2010,2,Bertrand,Charles,RW,R,73,201,INGOLSTADT,GERMANY,1991-02-05,Saint Maurice,,FRA,60,104
2010,2,Tarasov,Alexander,D,L,72,209,,,1990-12-24,,,RUS,46,105
2010,2,Larsson,Eddie,D,L,73,202,LEKSAND,SWEDEN,1991-02-15,Mariestad,,SWE,55,106
2010,2,Clusen,Niklas,D,L,73,189,,,1992-01-01,Reinhausen,,DEU,74,107
2010,2,Orlov,Dmitri,LW,L,72,180,,,1991-03-09,Yaroslavl,,RUS,,108
2010,2,Rasmussen,Dennis,C,L,75,202,VAXJO,SWEDEN,1990-07-03,Vasteras,,SWE,66,109
2010,2,Grigorenko,Yevgeny,RW,L,71,194,MAGNITKA MAGNITOGORSK,RUSSIA-2,1992-08-11,,,RUS,,110
2010,2,Schappi,Reto,C,L,77,209,KLOTEN,SWISS,1991-01-27,Zurich,,CHE,,111
2010,2,Weiss,Daniel,RW,L,73,207,,,1990-02-22,Titisee-Neustadt,,DEU,,112
2010,2,Vishnevsky,Dmitri,D,L,71,187,SPARTAK,RUSSIA,1990-01-03,Bogatischevo,,RUS,,113
2010,2,Kruger,Mans,C,R,72,178,,,1992-02-28,,,SWE,,114
2010,2,Johansson,Pontus,RW,R,76,215,,,1991-09-22,,,SWE,,115
2010,2,Franzen,Mathias,RW,R,69,163,,,1992-06-20,Stockholm,,SWE,89,116
2010,2,Lauridsen,Markus,D,L,73,191,LOWEN FRANKFURT,GERMANY,1991-02-28,Gentofte,,DNK,93,117
2010,2,Havlicek,Ondrej,C,L,71,198,,,1991-06-18,Varnsdorf,,CZE,,118
2010,2,Sobchenko,Daniil,C,L,74,192,Yaroslavl,RUSSIA,1991-04-13,Kiev,,UKR,85,119
2010,2,Berdyukov,Georgi,D,R,74,211,DYNAMO ST. PETERSBURG,RUSSIA-2,1991-08-19,Khabarovsk,,RUS,79,120
2010,2,Zotov,Vitaly,D,R,74,207,,,1992-04-01,Yaroslavl,,RUS,77,121
2010,2,Laine,Aleksi,D,L,72,187,,,1992-02-20,Helsinki,,FIN,,122
2010,2,Apalkov,Daniil,C,L,73,207,NOVOKUZNETSK,RUSSIA-2,1992-01-01,Magnitogorsk,,RUS,,123
2010,2,Valuisky,Semen,LW,R,70,198,,,1991-02-10,Togliatti,,RUS,73,124
2010,2,Kankaanpera,Samuli,D,L,75,198,,,1992-03-04,Jyvaskyla,,FIN,,126
2010,2,Salmi,Juuso,D,L,74,191,,,1991-07-15,Helsinki,,FIN,83,127
2010,2,Matousek,Tomas,LW,L,75,216,BANSKA BYSTRICA,SLOVAKIA,1992-06-15,,,SVK,,128
2010,2,Veber,Roman,RW,L,74,176,,,1992-09-05,Bratislava,,SVK,,129
2010,2,Kilstrom,Lukas,D,L,72,194,,,1990-04-18,,,SWE,67,130
2010,2,Hantak,Filip,C,R,74,187,,,1992-01-10,Praha,,CZE,82,131
2010,2,Dugin,Yegor,C,R,71,194,,,1990-11-04,Chelyabinsk,,RUS,,132
2010,2,Krasovsky,Yan,D,L,73,230,,,1992-02-29,,,RUS,,133
2010,2,Makinen,Konsta,D,L,69,172,,,1992-01-19,Tampere,,FIN,,135
2010,2,Rys,Jiri,LW,R,72,194,,,1992-03-31,,,CZE,62,136
2010,2,Lyubimov,Roman,RW,R,75,218,,,1992-06-01,Tver,,RUS,75,138
2010,2,Styrman,Fredrik,D,L,71,183,,,1991-04-03,Kalix,,SWE,100,139
2010,2,Bjorkstrand,Patrick,C,L,72,192,AALBORG,DENMARK,1992-07-01,"Herning, Denmark",,DNK,92,140
2010,2,Dahl,Simon,LW,R,74,196,,,1991-03-04,Tingsas,,SWE,,141
2010,2,Chiglintsev,Alexander,LW,L,73,220,,,1990-02-27,,,RUS,,142
2010,2,Kostev,Ion-Georgy,D,L,75,209,,,1990-03-24,,,RUS,,143
2010,2,Toman,Michal,C,L,70,194,,,1992-05-24,Bojnice,,SVK,,144
2010,2,Stach,David,C,R,72,176,,,1992-02-22,Kladno,,CZE,,145
2010,2,Chovan,Matus,C,L,75,198,,,1992-02-14,,,SVK,,146
2010,2,Walser,Samuel,C,L,75,209,FRIBOURG,SWISS,1992-06-05,Olten,,CHE,,147
2010,2,Macik,Radoslav,LW,R,74,205,,,1992-04-03,,,SVK,81,148
2010,2,Kubica,Dominik,D,L,73,198,,,1992-01-29,,,SVK,94,149
2010,2,Valenta,Tomas,D,L,72,207,,,1992-04-13,Uherske Hradiste,,CZE,,150
2010,3,Pickard,Calvin,G,L,72,195,Seattle,WHL,1992-04-15,Moncton,NB,CAN,1,1
2010,3,Campbell,Jack,G,L,74,175,USA U-18,USHL,1992-01-09,Port Huron,MI,USA,2,2
2010,3,Simpson,Kent,G,L,74,190,Everett,WHL,1992-03-26,Edmonton,AB,CAN,7,3
2010,3,Visentin,Mark,G,L,74,201,Niagara,OHL,1992-08-07,Hamilton,ON,CAN,8,4
2010,3,Domingue,Louis,G,R,75,191,Quebec,QMJHL,1992-03-06,St-Hyacinte,QC,CAN,4,5
2010,3,McIntyre (Gothberg),Zane,G,L,74,190,Thief River Falls,HIGH-MN,1992-08-20,Grand Forks,ND,USA,5,6
2010,3,Corbeil-Theriault,Mathieu,G,L,77,201,Halifax,QMJHL,1991-09-27,Montreal,QC,CAN,3,7
2010,3,Brittain,Sam,G,L,75,215,Canmore,AJHL,1992-05-10,Calgary,AB,CAN,6,8
2010,3,Bunz,Tyler,G,L,73,200,Medicine Hat,WHL,1992-02-11,Regina,SK,CAN,14,10
2010,3,Ouellette,Martin,G,L,73,160,Kimball Union Academy,HIGH-NH,1991-12-30,Saint-Jerome,QC,CAN,17,13
2010,3,Grubauer,Philipp,G,L,73,185,Windsor,OHL,1991-11-25,Rosenheim,,DEU,9,15
2010,3,Carruth,Macmillian,G,L,74,190,Portland,WHL,1992-03-25,Salt Lake City,UT,USA,,16
2010,3,Witt,Clay,G,L,73,195,,,1991-08-24,Tampa,FL,USA,19,17
2010,3,Clermont,Maxime,G,L,72,190,Gatineau,QMJHL,1991-12-31,Montreal,QC,CAN,10,18
2010,3,Wedgewood,Scott,G,L,74,185,Plymouth,OHL,1992-08-14,Etobicoke,ON,CAN,13,19
2010,3,Yanakeff,Will,G,L,75,200,,,1992-04-30,Jackson,MI,USA,12,20
2010,3,Bonar,Sean,G,L,72,179,,,1991-02-12,Edmonton,BC,CAN,21,21
2010,3,Glover,Brandon,G,L,76,167,,,1992-08-21,Victoria,BC,CAN,,22
2010,3,Teglia,Jeff,G,L,72,181,,,1991-06-24,Bloomingdale,IL,USA,26,24
2010,3,Mrazek,Petr,G,L,72,184,Ottawa,OHL,1992-02-14,Ostrava,,CZE,26,25
2010,3,Milner,Parker,G,L,72,188,,,1990-09-06,Pittsburgh,PA,USA,,26
2010,3,Anderson,JP,G,R,71,184,,,1992-04-27,Toronto,ON,CAN,20,27
2010,3,Tremblay,Philippe,G,L,74,200,,,1991-11-21,Chicoutimi,QC,CAN,27,29
2010,3,Nadeau,Guillaume,G,L,73,180,,,1991-10-16,St. Jean Chrysostome,QC,CAN,22,
2010,3,Giroux,Simon,G,L,72,195,,,1992-07-06,Laval,QC,CAN,24,
2010,3,Billett,Brian,G,L,73,187,,,1992-03-19,Charleston,SC,USA,25,
2010,3,Meyers,Jacob,G,L,72,182,,,1992-01-12,Indianapolis,IN,USA,31,
2010,3,Anderson,Brandon,G,L,71,170,,,1992-07-13,Langley,BC,CAN,32,
2010,4,Aittokallio,Sami,G,L,74,190,Ilves Jr.,Finland Jr.,1992-08-06,Tampere,,FIN,2,1
2010,4,Pettersson Wentzel,Fredrik,G,L,73,189,Almtuna,SWEDEN-2,1991-07-23,Uppsala,,SWE,,2
2010,4,Gustafsson,Johan,G,L,74,202,Farjestad Jr.,SWEDEN-JR. 2,1992-02-28,Koping,,SWE,4,5
2010,4,Iilahti,Jonathan,G,L,73,176,Blues Jr.,Finland Jr.,1992-04-27,Vaasa,,FIN,,6
2010,4,Gunnarsson,Jonas,G,L,73,198,GRAZ,AUSTRIA,1992-03-31,Eksjo,,SWE,1,7
2010,4,Francouz,Pavel,G,R,72,179,,,1990-06-03,Plzen,,CZE,6,8
2010,4,Meili,Lukas,G,R,70,165,,,1992-01-19,Russikon,,CHE,,9
2010,4,Sedlacek,Jakub,G,L,69,172,OLOMOUC,CZECHIA,1990-04-05,Zlin,,CZE,,10
2010,4,Orcik,Filip,G,L,75,187,,,1992-07-20,,,SVK,7,
2009,1,Tavares,John,C,L,73,209,London,OHL,1990-09-20,Mississauga,ON,CAN,1,1
2009,1,Duchene,Matt,C,L,72,196,Brampton,OHL,1991-01-16,Haliburton,ON,CAN,2,2
2009,1,Kane,Evander,C,L,73,176,Vancouver,WHL,1991-08-02,Vancouver,BC,CAN,3,3
2009,1,Schenn,Brayden,C,L,72,192,Brandon,WHL,1991-08-22,Saskatoon,SK,CAN,5,4
2009,1,Schroeder,Jordan,C,R,68,175,U. of Minnesota,WCHA,1990-09-29,Burnsville,MN,USA,4,5
2009,1,Moore,John,D,L,74,200,Chicago,USHL,1990-11-19,Chicago,IL,USA,8,6
2009,1,Glennie,Scott,RW,R,73,188,Brandon,WHL,1991-02-22,Oakville,ON,CAN,12,7
2009,1,Despres,Simon,D,L,76,218,Saint John,QMJHL,1991-01-26,Laval,QC,CAN,6,8
2009,1,Cowen,Jared,D,L,77,220,Spokane,WHL,1991-01-25,Saskatoon,SK,CAN,7,9
2009,1,Kassian,Zack,RW,R,75,226,Peterborough,OHL,1991-01-24,Windsor,ON,CAN,24,10
2009,1,Kulikov,Dmitry,D,L,73,185,Drummondville,QMJHL,1990-10-29,Lipetsk,,RUS,17,11
2009,1,Ashton,Carter,RW,L,74,205,Lethbridge,WHL,1991-04-01,Winnipeg,MB,CAN,10,12
2009,1,Leblanc,Louis,C,R,72,180,Omaha,USHL,1991-01-26,Pointe-Claire,QC,CAN,18,13
2009,1,Kreider,Chris,C,L,75,220,Andover,HIGH-MA,1991-04-30,Boxford,MA,USA,14,14
2009,1,Kadri,Nazem,C,L,72,167,London,OHL,1990-10-06,London,ON,CAN,11,15
2009,1,Ellis,Ryan,D,R,69,176,Windsor,OHL,1991-01-03,Hamilton,ON,CAN,15,16
2009,1,Elliott,Stefan,D,R,73,192,Saskatoon,WHL,1991-01-30,Vancouver,BC,CAN,22,17
2009,1,Ferraro,Landon,C,R,72,176,Red Deer,WHL,1991-08-08,Trail,BC,CAN,13,18
2009,1,Holland,Peter,C,L,74,189,Guelph,OHL,1991-01-14,Toronto,ON,CAN,9,19
2009,1,Palmieri,Kyle,RW,R,70,191,USA U-18,USDP,1991-02-01,Smithtown,NY,USA,19,20
2009,1,Caron,Jordan,RW,L,74,202,Rimouski,QMJHL,1990-11-02,Sayabec,QC,CAN,20,21
2009,1,Budish,Zach,RW,R,74,229,Edina H.S.,HIGH-MN,1991-05-09,Edina,MN,USA,16,22
2009,1,Button,Ryan,D,L,73,194,Prince Albert,WHL,1991-03-26,Edmonton,AB,CAN,36,23
2009,1,Leddy,Nick,D,L,71,179,Eden Prarie,HIGH-MN,1991-03-20,Eden Prairie,MN,USA,25,24
2009,1,De Haan,Calvin,D,L,72,175,Oshawa,OHL,1991-01-08,Ottawa,ON,CAN,38,25
2009,1,Paradis,Philippe,LW,L,74,210,Shawinigan,QMJHL,1991-01-02,Dolbeau,QC,CAN,26,26
2009,1,Olsen,Dylan,D,L,74,206,Camrose,AJHL,1991-01-03,Salt Lake City,UT,USA,23,27
2009,1,Shore,Drew,C,R,74,190,USA U-18,USDP,1991-01-29,Denver,CO,USA,32,28
2009,1,Eakin,Cody,C,L,72,191,Swift Current,WHL,1991-05-24,Winnipeg,MB,CAN,52,29
2009,1,Brown,Chris,C,R,75,214,USA U-18,USDP,1991-02-03,Houston,TX,USA,29,30
2009,1,Clark,Matt,D,R,76,218,Brampton,OHL,1990-10-17,Lakewood,CO,USA,58,31
2009,1,Werek,Ethan,C,L,72,198,Kingston,OHL,1991-06-07,Markham,ON,CAN,43,32
2009,1,Morin,Jeremy,LW,R,73,197,USA U-18,USDP,1991-04-16,Auburn,NY,USA,21,33
2009,1,Chiasson,Alex,RW,R,76,187,Des Moines,USHL,1990-10-01,Montreal,QC,CAN,34,34
2009,1,Hanowski,Ben,LW/RW,L,74,198,Little Falls H.S.,HIGH-MN,1990-10-18,Little Falls,MN,USA,45,35
2009,1,Roussel,Charles-Olivier,D,R,73,200,Shawinigan,QMJHL,1991-09-13,St. Eustache,QC,CAN,30,36
2009,1,Howse,Ryan,LW,L,71,205,Chilliwack,WHL,1991-07-06,Prince George,BC,CAN,51,37
2009,1,Gelinas,Eric,D,L,76,185,Lewiston,QMJHL,1991-05-08,Vanier,ON,CAN,31,38
2009,1,O'Reilly,Ryan,C,L,72,208,Erie,OHL,1991-02-07,Clinton,ON,CAN,35,39
2009,1,Bennett,Mac,D,L,71,175,Hotchkiss School,HIGH-CT,1991-03-25,Warwick,RI,USA,63,40
2009,1,Helgeson,Seth,D,L,76,220,Sioux City,USHL,1990-10-08,Faribault,MN,USA,40,41
2009,1,Vincour,Tomas,RW,R,75,220,Edmonton,WHL,1990-11-19,Brno,,CZE,79,42
2009,1,Birkholz,Josh,RW,R,72,190,Fargo,USHL,1991-03-28,Maple Grove,MN,USA,33,43
2009,1,Hutchings,Alex,LW,R,70,184,Barrie,OHL,1990-11-07,Burlington,ON,CAN,48,44
2009,1,Latta,Michael,C,R,72,201,Guelph,OHL,1991-05-25,Kitchener,ON,CAN,42,45
2009,1,Lemieux,Gabriel,D,L,73,182,,,1990-09-28,Longueuil,QC,CAN,28,46
2009,1,Blacker,Jesse,D,R,73,190,Windsor,OHL,1991-04-19,Toronto,ON,CAN,62,47
2009,1,Beck,Taylor,LW,R,73,216,Guelph,OHL,1991-05-13,St. Catherines,ON,CAN,50,48
2009,1,Bourque,Ryan,C,L,70,165,USA U-18,USDP,1991-01-03,Boxford,MA,USA,61,49
2009,1,Costello,Jeff,LW,L,71,202,Cedar Rapids,USHL,1990-11-20,Milwaukee,WI,USA,89,50
2009,1,McNabb,Brayden,D,L,76,200,Kootenay,WHL,1991-01-21,Saskatoon,SK,CAN,73,51
2009,1,Barrie,Tyson,D,R,70,188,Kelowna,WHL,1991-07-26,Victoria,BC,CAN,37,52
2009,1,Mattson,Danny,C/RW,R,70,183,,,1990-11-20,Minneapolis,MN,USA,57,53
2009,1,Wrenn,William,D,R,72,190,USA U-18,USDP,1991-03-16,Anchorage,AK,USA,47,54
2009,1,Bubnick,Jimmy,C,R,74,191,Kamloops,WHL,1991-01-19,Esterhazy,SK,CAN,54,55
2009,1,Ryan,Kenny,RW,R,72,204,,,1991-07-10,Franklin Village,MI,USA,65,56
2009,1,Haula,Erik,C,L,72,187,Shattuck-St. Mary's,HIGH-MN,1991-03-23,Pori,,FIN,55,57
2009,1,Doherty,Taylor,D,R,78,221,Kingston,OHL,1991-03-02,Cambridge,ON,CAN,71,58
2009,1,Deslauriers,Nicolas,D,L,73,204,Rouyn-Noranda,QMJHL,1991-02-22,Lassal,QC,CAN,49,59
2009,1,Samuelsson,Philip,D,L,74,194,Chicago,USHL,1991-07-26,Leksand,,SWE,59,60
2009,1,Dumoulin,Brian,D,L,76,203,Jr. Monarchs,EJHL,1991-09-06,Biddeford,ME,USA,64,61
2009,1,Fournier,Gleason,D,L,72,191,Rimouski,QMJHL,1991-09-08,Rimouski,QC,CAN,56,62
2009,1,Velischek,Alex,D,L,72,200,Delbarton,HIGH-NJ,1990-12-17,Quebec City,QC,CAN,112,63
2009,1,Knight,Corban,C,R,73,196,Okotoks,AJHL,1990-09-10,Oliver,BC,CAN,,64
2009,1,Vey,Linden,C,R,74,216,Medicine Hat,WHL,1991-07-17,Wakaw,SK,CAN,108,65
2009,1,Wilson,Garrett,LW,L,74,205,Owen Sound,OHL,1991-03-16,Barrie,ON,CAN,66,66
2009,1,D'Amigo,Jerry,RW,L,70,196,USA U-18,USDP,1991-02-19,Binghamton,NY,USA,72,67
2009,1,Szwarz,Jordan,RW,R,70,189,Saginaw,OHL,1991-05-14,Burlington,ON,CAN,53,68
2009,1,Fallstrom,Alexander,RW,R,74,194,Shattuck-St. Mary's,HIGH-MN,1990-09-15,Gothenburg,,SWE,84,69
2009,1,Yadlowski,Brennan,D,R,72,192,,,1991-06-17,Edmonton,AB,CAN,153,70
2009,1,Gallimore,Burke,RW,R,72,199,,,1991-01-08,Edmonton,AB,CAN,75,71
2009,1,Valek,David,RW,R,74,199,,,1991-03-19,Orem,UT,USA,76,72
2009,1,Mappin,Cassidy,LW,L,72,190,,,1990-12-20,Drumheller,AB,CAN,27,73
2009,1,Gilbert,David,C,L,74,205,Quebec,QMJHL,1991-02-09,Chateauguay,QC,CAN,78,74
2009,1,Pirri,Brandon,C,L,72,160,Georgetown,OJHL,1991-04-10,Toronto,ON,CAN,80,75
2009,1,Thompson,Blake,D,R,76,231,,,1991-07-03,Edina,MN,USA,81,76
2009,1,Chiarot,Ben,D,L,75,224,Guelph,OHL,1991-05-09,Hamilton,ON,CAN,100,79
